OBJECTID,BLOCKID,ROWNBR,BLOCK_ST,BLOCK_END,WIDTH_OFFS,GEOBASYS,SPACELENGT,SPACETYPE,SPACETYPED,TIME_LIMIT,SPACE_NB,CATEGORY,SIDE,CURRENT_ST,ELMNTKEY,SHAPE_Leng
28313,24-02,,113.000000000000000,131.000000000000000,-30,,18,PS,PAY STATION,240,-07,PAID,SE,INSVC,76986,17.950400612873690
28320,26-02,,124.500000000000000,142.500000000000000,23,,18,PS,PAY STATION,240,-08,PAID,NW,INSVC,58621,17.946131109482025
28347,24-04,,44.000000000000000,45.000000000000000,-30,,1,CLR,CLEARANCE,,,NP,SE,INSVC,9150,0.996985137480435
28365,26-02,,46.000000000000000,72.500000000000000,-27,,26,CRBBLB,CURB BULB,,-01,NS,SE,INSVC,58622,26.420676162140609
28408,04-23,,403.500000000000000,404.500000000000000,-34,,1,CLR,CLEARANCE,,,NP,NE,INSVC,28954,0.997767108492053
28409,25-04,,47.500000000000000,57.500000000000000,-23,,10,CLR,CLEARANCE,,,NP,SE,INSVC,35946,9.971667942968340
28416,04-27,,23.000000000000000,33.000000000000000,28,,10,XW,CROSSWALK,,,NS,SW,INSVC,28961,9.996352885968950
28498,01-27,,23.000000000000000,33.000000000000000,-29,,10,XW,CROSSWALK,,,NS,NE,INSVC,68922,9.999470552914589
28507,02-26,,258.000000000000000,268.000000000000000,-28,,10,BA,BARRIER AREA,,-22,NS,NE,INSVC,25718,9.968165592135961
28537,04-27,,50.000000000000000,56.000000000000000,28,,6,CLR,CLEARANCE,,,NP,SW,INSVC,28961,5.997865120537202
28545,24-02,,192.000000000000000,199.000000000000000,-30,,7,CLR,CLEARANCE,,,NP,SE,INSVC,76986,6.980700353641273
28580,26-04,,121.000000000000000,133.500000000000000,-25,,12,PS,PAY STATION,240,-11,PAID,SE,INSVC,81294,12.466428706938990
28595,26-02,,18.000000000000000,46.000000000000000,-27,,28,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,SE,INSVC,58622,27.916170951299854
28654,24-04,,129.000000000000000,147.000000000000000,-30,,18,PS,PAY STATION,240,-09,PAID,SE,INSVC,9150,17.945861177232061
28665,01-27,,21.000000000000000,23.000000000000000,-29,,2,CLR,CLEARANCE,,,NP,NE,INSVC,68922,1.999902719126943
28674,02-26,,283.000000000000000,292.000000000000000,-28,,9,CLR,CLEARANCE,,,NP,NE,INSVC,25718,8.971421347210061
28733,02-26,,250.000000000000000,258.000000000000000,-28,,8,CLR,CLEARANCE,,,NP,NE,INSVC,25718,7.974634047124783
28769,24-02,,130.000000000000000,148.000000000000000,30,,18,PS,PAY STATION,240,-08,PAID,NW,INSVC,76985,17.950400602843384
28818,26-02,,172.500000000000000,176.500000000000000,-27,,4,CLR,CLEARANCE,,,NP,SE,INSVC,58622,3.988043493148493
28859,24-04,,68.000000000000000,85.000000000000000,30,,17,PS,PAY STATION,240,-02,PAID,NW,INSVC,9149,16.948850446404336
28890,01-27,,42.000000000000000,62.000000000000000,29,,20,NP,NO PARKING,,-01,NP,SW,INSVC,68921,19.999027243398373
28899,02-26,,82.500000000000000,100.500000000000000,27,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-05,PAID,SW,INSVC,25717,17.942799618153117
28920,25-04,,126.500000000000000,145.500000000000000,24,,19,PS,PAY STATION,240,-08,PAID,NW,INSVC,35945,18.946169922412242
28922,26-04,,96.000000000000000,108.500000000000000,-25,,12,PS,PAY STATION,240,-07,PAID,SE,INSVC,81294,12.466428717966455
28927,04-27,,90.500000000000000,97.500000000000000,28,,7,CLR,CLEARANCE,,,NP,SW,INSVC,28961,6.997351443060501
28933,24-02,,153.000000000000000,169.000000000000000,30,,16,ALLEY,ALLEY,,-10,NS,NW,INSVC,76985,15.955900670587702
28992,04-27,,21.000000000000000,22.000000000000000,-27,,1,CLR,CLEARANCE,,,NP,NE,INSVC,28962,0.999632666599234
28998,24-02,,191.000000000000000,208.000000000000000,30,,17,PS,PAY STATION,240,-14,PAID,NW,INSVC,76985,16.953148527737014
29030,25-04,,35.500000000000000,51.000000000000000,24,,16,XW,CROSSWALK,,,NS,NW,INSVC,35945,15.456080557845533
29080,02-26,,273.500000000000000,294.000000000000000,27,,20,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,SW,INSVC,25717,20.434862555290426
29104,24-04,,26.000000000000000,30.500000000000000,30,,4,CLR,CLEARANCE,,,NP,NW,INSVC,9149,4.486437360528440
29120,24-02,,105.000000000000000,112.000000000000000,30,,7,CLR,CLEARANCE,,,NP,NW,INSVC,76985,6.980704604166193
29152,26-04,,64.000000000000000,83.500000000000000,-25,,20,BA,BARRIER AREA,,-03,NS,SE,INSVC,81294,19.447605712794299
29170,26-02,,72.500000000000000,133.500000000000000,-27,,61,NP,NO PARKING,,-03/07,NP,SE,INSVC,58622,60.817387655446723
29237,01-27,,99.000000000000000,106.000000000000000,-29,,7,CLR,CLEARANCE,,,NP,NE,INSVC,68922,6.999638001078855
29246,02-26,,190.000000000000000,210.000000000000000,-28,,20,PS,PAY STATION,240,-16,PAID,NE,INSVC,25718,19.936468909257020
29265,04-27,,37.000000000000000,45.500000000000000,-27,,8,HYD,HYDRANT,,-00,NS,NE,INSVC,28962,8.496918890440613
29310,02-26,,165.500000000000000,182.500000000000000,27,,17,PS-LAY,PAY STATION - BUS LAYOVER,240,-13,PAID,SW,INSVC,25717,16.946008070407455
29335,24-04,,109.000000000000000,127.000000000000000,30,,18,PS,PAY STATION,240,-06,PAID,NW,INSVC,9149,17.945861177232061
29351,24-02,,242.000000000000000,260.000000000000000,-30,,18,PS-CAR,PAY STATION - CARPOOL,240,-17,CARPOOL,SE,INSVC,76986,17.950400613863255
29358,26-02,,279.000000000000000,297.000000000000000,23,,18,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,NW,INSVC,58621,17.946083770044066
29401,26-02,,210.500000000000000,214.000000000000000,-27,,4,CLR,CLEARANCE,,,NP,SE,INSVC,58622,3.489499299710346
29480,02-26,,142.500000000000000,148.500000000000000,27,,6,CLR,CLEARANCE,,-11/19,NP,SW,INSVC,25717,5.980964755072532
29518,24-02,,269.000000000000000,291.000000000000000,-30,,22,XW,CROSSWALK,,,NS,SE,INSVC,76986,21.939353168107115
29572,04-27,,97.500000000000000,115.500000000000000,28,,18,PS,PAY STATION,240,-07,PAID,SW,INSVC,28961,17.993414543515648
29580,24-02,,169.000000000000000,174.000000000000000,30,,5,CLR,CLEARANCE,,,NP,NW,INSVC,76985,4.986200411470017
29613,25-04,,57.500000000000000,77.000000000000000,-23,,20,PS,PAY STATION,240,-01,PAID,SE,INSVC,35946,19.444774419960787
29615,26-04,,28.500000000000000,29.500000000000000,30,,1,CLR,CLEARANCE,,,NP,NW,INSVC,81293,0.997329455847196
29704,01-27,,76.000000000000000,99.000000000000000,-29,,23,DW,DRIVEWAY,,-06,NS,NE,INSVC,68922,22.998859806195494
29713,02-26,,124.500000000000000,142.500000000000000,27,,18,PLZ,PASSENGER LOAD ZONE,3,-09,ZONE,SW,INSVC,25717,17.942842705438473
29734,04-23,,400.500000000000000,401.500000000000000,30,,1,CLR,CLEARANCE,,,NP,SW,INSVC,28953,0.997814191945687
29737,26-04,,81.500000000000000,88.500000000000000,30,,7,CLR,CLEARANCE,,,NP,NW,INSVC,81293,6.981177005891012
29748,24-02,,149.000000000000000,154.000000000000000,-30,,5,CLR,CLEARANCE,,,NP,SE,INSVC,76986,4.986200421500409
29755,26-02,,81.500000000000000,99.500000000000000,23,,18,PS,PAY STATION,240,-04,PAID,NW,INSVC,58621,17.946131119507168
29783,26-04,,108.500000000000000,121.000000000000000,-25,,12,PS,PAY STATION,240,-09,PAID,SE,INSVC,81294,12.466381344051054
29827,25-04,,51.000000000000000,54.000000000000000,24,,3,CR,CURB RAMP,,,NS,NW,INSVC,35945,2.991532253502885
29862,24-02,,45.000000000000000,68.000000000000000,-30,,23,CRBBLB,CURB BULB,,-01,NS,SE,INSVC,76986,22.936648354542243
29869,26-02,,63.500000000000000,81.500000000000000,23,,18,PS,PAY STATION,240,-02,PAID,NW,INSVC,58621,17.946174167542438
29926,04-23,,328.500000000000000,335.500000000000000,30,,7,CLR,CLEARANCE,,,NP,SW,INSVC,28953,6.984423165018304
29928,24-04,,43.500000000000000,44.000000000000000,30,,0,CLR,CLEARANCE,,,NP,NW,INSVC,9149,0.498492563229486
29948,02-26,,106.500000000000000,124.500000000000000,27,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-07,PAID,SW,INSVC,25717,17.942842705438473
29970,25-04,,128.000000000000000,146.000000000000000,-23,,18,PS,PAY STATION,240,-07,PAID,SE,INSVC,35946,17.949008303748222
29972,26-04,,29.500000000000000,34.500000000000000,30,,5,CR,CURB RAMP,,,NS,NW,INSVC,81293,4.986518104797359
29977,04-27,,56.000000000000000,73.000000000000000,28,,17,PS,PAY STATION,240,-03,PAID,SW,INSVC,28961,16.993747402908578
29983,24-02,,44.000000000000000,67.000000000000000,30,,23,CRBBLB,CURB BULB,,-00,NS,NW,INSVC,76985,22.936557955051601
29990,26-02,,175.000000000000000,192.500000000000000,23,,18,PS,PAY STATION,240,-12,PAID,NW,INSVC,58621,17.447629974089612
30033,26-02,,133.500000000000000,151.000000000000000,-27,,18,CRBBLB,CURB BULB,,-09,NS,SE,INSVC,58622,17.447629985114162
30040,04-27,,97.000000000000000,124.000000000000000,-27,,27,DW,DRIVEWAY,,-06,NS,NE,INSVC,28962,26.990100288842836
30066,02-26,,268.000000000000000,283.000000000000000,-28,,15,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,NE,INSVC,25718,14.952386113201664
30091,26-04,,88.500000000000000,105.500000000000000,30,,17,PS,PAY STATION,240,-04,PAID,NW,INSVC,81293,16.954303610580890
30106,24-02,,29.000000000000000,44.000000000000000,30,,15,XW,CROSSWALK,,,NS,NW,INSVC,76985,14.958695894685377
30135,25-04,,28.000000000000000,37.000000000000000,-23,,9,CLR,CLEARANCE,,,NP,SE,INSVC,35946,8.974501980629162
30142,04-27,,73.000000000000000,90.500000000000000,28,,18,PS,PAY STATION,240,-05,PAID,SW,INSVC,28961,17.493604645792210
30204,03-24,,22.000000000000000,42.000000000000000,25,,20,XW,CROSSWALK,,,NS,SW,INSVC,49657,19.950536819503299
30232,27-02,,280.000000000000000,282.000000000000000,-30,,2,CR,CURB RAMP,,,NS,SE,INSVC,54954,1.999308396597568
30239,03-27,,81.000000000000000,87.000000000000000,25,,6,BA,BARRIER AREA,,,NS,SW,INSVC,72329,5.997860840025365
30251,03-24,,19.000000000000000,20.500000000000000,-29,,2,CLR,CLEARANCE,,,NP,NE,INSVC,49658,1.496269711284302
30287,01-25,,151.500000000000000,169.500000000000000,-28,,18,PS,PAY STATION,240,-12,PAID,NE,INSVC,24046,17.976138871757865
30354,27-02,,118.000000000000000,136.000000000000000,30,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-08,PAID,NW,INSVC,54953,17.993741129459064
30365,01-25,,215.000000000000000,233.000000000000000,27,,18,PS,PAY STATION,240,-19,PAID,SW,INSVC,24045,17.976186211638684
30371,03-24,,100.000000000000000,118.000000000000000,25,,18,PS,PAY STATION,240,-07,PAID,SW,INSVC,49657,17.955451698989084
30411,01-25,,33.000000000000000,44.000000000000000,-28,,11,HYD,HYDRANT,,-00,NS,NE,INSVC,24046,10.985399770599484
30460,27-02,,32.000000000000000,47.000000000000000,-30,,15,CR,CURB RAMP,,,NS,SE,INSVC,54954,14.994757003251161
30473,01-25,,123.500000000000000,128.500000000000000,-28,,5,CLR,CLEARANCE,,,NP,NE,INSVC,24046,4.993410916713447
30478,03-26,,271.000000000000000,285.000000000000000,25,,14,CR,CURB RAMP,,,NS,SW,INSVC,27281,13.956994552535575
30520,03-26,,227.000000000000000,272.000000000000000,-29,,45,NP,NO PARKING,,-18/20,NP,NE,INSVC,27282,44.861822663223570
30581,27-02,,180.500000000000000,210.500000000000000,-30,,30,PLZ,PASSENGER LOAD ZONE,3,-13,ZONE,SE,INSVC,54954,29.989647466757070
30592,01-25,,20.000000000000000,22.500000000000000,27,,2,CLR,CLEARANCE,,,NP,SW,INSVC,24045,2.496729133758737
30642,03-23,,291.500000000000000,390.500000000000000,30,,99,NP,NO PARKING,,-23/31,NP,SW,INSVC,27277,98.770673597886628
30745,27-02,,110.000000000000000,127.000000000000000,-30,,17,PS,PAY STATION,240,-07,PAID,SE,INSVC,54954,16.994108441874356
30810,27-02,,292.000000000000000,296.000000000000000,-30,,4,CR,CURB RAMP,,,NS,SE,INSVC,54954,3.998573729515497
30821,01-25,,235.500000000000000,254.000000000000000,-28,,18,PLZ,PASSENGER LOAD ZONE,3,-20,ZONE,NE,INSVC,24046,18.475449391308590
30826,03-26,,32.500000000000000,52.000000000000000,25,,20,NP,NO PARKING,,-01,NP,SW,INSVC,27281,19.440046524201858
30870,03-23,,289.500000000000000,386.500000000000000,-29,,97,NP,NO PARKING,,-26/34,NP,NE,INSVC,27278,96.775325861480226
30904,03-27,,34.000000000000000,70.500000000000000,-29,,36,TAZ,TOW AWAY ZONE,,-00/02,NP,NE,INSVC,72330,36.486850035715719
30974,27-02,,26.000000000000000,44.000000000000000,30,,18,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,NW,INSVC,54953,17.993698076185964
30981,03-27,,77.000000000000000,81.000000000000000,25,,4,PS-MC,PAY STATION - MOTORCYCLE,240,-03B,PAID,SW,INSVC,72329,3.998530829321234
30986,01-25,,129.500000000000000,148.000000000000000,27,,18,PS,PAY STATION,240,-11,PAID,SW,INSVC,24045,18.475496741265761
30991,03-26,,52.000000000000000,70.000000000000000,25,,18,PS,PAY STATION,240,-03,PAID,SW,INSVC,27281,17.944736821838767
30993,03-24,,93.500000000000000,99.500000000000000,-29,,6,CLR,CLEARANCE,,,NP,NE,INSVC,49658,5.985121860288483
31054,01-25,,233.000000000000000,239.000000000000000,27,,6,CLR,CLEARANCE,,,NP,SW,INSVC,24045,5.992031933693599
31061,03-24,,139.500000000000000,177.500000000000000,-29,,38,PLZ,PASSENGER LOAD ZONE,3,-10/12,ZONE,NE,INSVC,49658,37.905988518491853
31103,03-23,,390.500000000000000,407.000000000000000,30,,16,XW,CROSSWALK,,,NS,SW,INSVC,27277,16.461755251752333
31182,03-24,,93.000000000000000,100.000000000000000,25,,7,CLR,CLEARANCE,,,NP,SW,INSVC,49657,6.982705328332877
31209,27-02,,271.500000000000000,280.500000000000000,30,,9,CR,CURB RAMP,,,NS,NW,INSVC,54953,8.996917908560539
31221,01-25,,257.000000000000000,275.000000000000000,27,,18,PS,PAY STATION,240,-23,PAID,SW,INSVC,24045,17.976186211638684
31226,03-26,,131.000000000000000,271.000000000000000,25,,140,BUS,BUS ZONE,,-11/21,BUS,SW,INSVC,27281,139.570027413814444
31228,03-24,,177.500000000000000,184.500000000000000,-29,,7,CLR,CLEARANCE,,,NP,NE,INSVC,49658,6.982662280394464
31258,03-27,,87.500000000000000,104.500000000000000,-29,,17,PS,PAY STATION,240,-06,PAID,NE,INSVC,72330,16.993829250556345
31263,01-25,,175.500000000000000,193.500000000000000,-28,,18,PS,PAY STATION,240,-14,PAID,NE,INSVC,24046,17.976186211638684
31330,27-02,,68.000000000000000,86.000000000000000,-30,,18,PS,PAY STATION,240,-03,PAID,SE,INSVC,54954,17.993741119435004
31341,01-25,,33.500000000000000,53.500000000000000,27,,20,NP,NO PARKING,,-01,NP,SW,INSVC,24045,19.973514417243326
31394,27-02,,208.000000000000000,212.000000000000000,30,,4,CLR,CLEARANCE,,,NP,NW,INSVC,54953,3.998616793195136
31404,01-25,,191.000000000000000,197.000000000000000,27,,6,CLR,CLEARANCE,,,NP,SW,INSVC,24045,5.992031933693599
31410,03-24,,283.000000000000000,285.000000000000000,25,,2,CLR,CLEARANCE,,,NP,SW,INSVC,49657,1.995042051216003
31438,27-02,,17.000000000000000,32.000000000000000,-30,,15,CLR,CLEARANCE,,,NP,SE,INSVC,54954,14.994847400297488
31451,01-25,,128.500000000000000,151.500000000000000,-28,,23,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-10T,LOAD,NE,INSVC,24046,22.969554058569756
31458,03-24,,20.000000000000000,22.000000000000000,25,,2,CLR,CLEARANCE,,,NP,SW,INSVC,49657,1.995085109499882
31559,27-02,,191.000000000000000,208.000000000000000,30,,17,PS-LAY,PAY STATION - BUS LAYOVER,240,-14,PAID,NW,INSVC,54953,16.994112753498491
31569,01-25,,148.000000000000000,153.000000000000000,27,,5,CLR,CLEARANCE,,,NP,SW,INSVC,24045,4.993367836908706
31613,01-25,,63.500000000000000,83.500000000000000,-28,,20,PS,PAY STATION,240,-04,PAID,NE,INSVC,24046,19.973514427271184
31638,03-24,,186.000000000000000,204.000000000000000,25,,18,PS,PAY STATION,240,-15,PAID,SW,INSVC,49657,17.955451688963780
31672,03-27,,69.000000000000000,73.000000000000000,25,,4,BA,BARRIER AREA,,,NS,SW,INSVC,72329,3.998530818297955
31682,03-26,,190.000000000000000,207.000000000000000,-29,,17,CRBBLB,CURB BULB,,-14,NS,NE,INSVC,27282,16.947790494270688
31684,03-24,,224.500000000000000,242.000000000000000,-29,,18,PS,PAY STATION,240,-18,PAID,NE,INSVC,49658,17.456679349328905
31786,27-02,,210.500000000000000,228.500000000000000,-30,,18,PS,PAY STATION,240,-15,PAID,SE,INSVC,54954,17.993741108409449
31797,01-25,,87.500000000000000,93.500000000000000,27,,6,CLR,CLEARANCE,,,NP,SW,INSVC,24045,5.992075014523163
31804,03-24,,143.000000000000000,161.000000000000000,25,,18,PS,PAY STATION,240,-11,PAID,SW,INSVC,49657,17.955451698989084
31925,03-24,,161.000000000000000,179.000000000000000,25,,18,PS,PAY STATION,240,-13,PAID,SW,INSVC,49657,17.955494768762986
31991,03-24,,42.000000000000000,74.000000000000000,25,,32,CRBBLB,CURB BULB,,-01/03,NS,SW,INSVC,49657,31.920819297477625
32029,01-25,,153.000000000000000,191.000000000000000,27,,38,PLZ,PASSENGER LOAD ZONE,3,-13/15,ZONE,SW,INSVC,24045,37.949743698558279
32036,03-24,,242.000000000000000,262.000000000000000,-29,,20,NP,NO PARKING,,-20,NP,NE,INSVC,49658,19.950489469676679
32155,03-24,,269.000000000000000,283.000000000000000,25,,14,XW,CROSSWALK,,,NS,SW,INSVC,49657,13.965367598621667
32183,27-02,,231.500000000000000,235.500000000000000,30,,4,CLR,CLEARANCE,,,NP,NW,INSVC,54953,3.998573739539566
32190,03-27,,87.000000000000000,105.000000000000000,25,,18,PS,PAY STATION,240,-05,PAID,SW,INSVC,72329,17.993543735792301
32195,01-25,,211.500000000000000,217.500000000000000,-28,,6,CLR,CLEARANCE,,,NP,NE,INSVC,24046,5.992075003501136
32249,27-02,,280.500000000000000,296.000000000000000,30,,16,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,NW,INSVC,54953,15.494571185700027
32266,03-26,,76.000000000000000,117.000000000000000,25,,41,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-05T,LOAD,SW,INSVC,27281,40.874033069757800
32268,03-24,,20.500000000000000,36.500000000000000,-29,,16,XW,CROSSWALK,,,NS,NE,INSVC,49658,15.960409659263675
32371,27-02,,169.000000000000000,174.000000000000000,30,,5,CLR,CLEARANCE,,,NP,NW,INSVC,54953,4.998253761087565
32424,03-27,,21.000000000000000,39.000000000000000,25,,18,XW,CROSSWALK,,,NS,SW,INSVC,72329,17.993453337735296
32436,03-24,,133.500000000000000,139.500000000000000,-29,,6,CLR,CLEARANCE,,,NP,NE,INSVC,49658,5.985117580318493
32469,03-27,,104.500000000000000,111.500000000000000,-29,,7,CLR,CLEARANCE,,,NP,NE,INSVC,72330,6.997484916116954
32479,03-26,,27.000000000000000,40.000000000000000,-29,,13,XWAREA,NOT A DESIGNATED CROSSWALK,,-00,NS,NE,INSVC,27282,12.960043933716852
32530,03-27,,30.000000000000000,34.000000000000000,-29,,4,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,NE,INSVC,72330,3.998573893682400
32539,03-26,,282.000000000000000,289.000000000000000,-29,,7,CLR,CLEARANCE,,,NP,NE,INSVC,27282,6.978542480335579
32601,27-02,,282.000000000000000,292.000000000000000,-30,,10,XW,CROSSWALK,,,NS,SE,INSVC,54954,9.996550596191950
32612,01-25,,53.500000000000000,87.500000000000000,27,,34,CVLZ,COMMERCIAL VEHICLE LOAD ZONE,30,-03T/05,LOAD,SW,INSVC,24045,33.954996888779775
32617,03-26,,23.500000000000000,32.500000000000000,25,,9,CR,CURB RAMP,,,NS,SW,INSVC,27281,8.972392093545080
32664,03-26,,22.000000000000000,27.000000000000000,-29,,5,CLR,CLEARANCE,,,NP,NE,INSVC,27282,4.984649812582102
32768,27-02,,110.000000000000000,118.000000000000000,30,,8,CLR,CLEARANCE,,,NP,NW,INSVC,54953,7.997237877148832
32779,01-25,,274.000000000000000,286.000000000000000,-28,,12,XWAREA,NOT A DESIGNATED CROSSWALK,,,NS,NE,INSVC,24046,11.984154277945336
32786,03-24,,222.000000000000000,227.000000000000000,25,,5,CLR,CLEARANCE,,,NP,SW,INSVC,49657,4.987620229905294
32834,27-02,,140.500000000000000,169.000000000000000,30,,28,ALLEY,ALLEY,,-10,NS,NW,INSVC,54953,28.490105898044700
32845,01-25,,32.500000000000000,33.500000000000000,27,,1,CLR,CLEARANCE,,,NP,SW,INSVC,24045,0.998664086787995
32897,03-24,,99.500000000000000,116.500000000000000,-29,,17,PS,PAY STATION,240,-06,PAID,NE,INSVC,49658,16.957950057566265
32999,27-02,,149.000000000000000,175.500000000000000,-30,,26,ALLEY,ALLEY,,-11,NS,SE,INSVC,54954,26.490844856487190
33010,01-25,,254.000000000000000,274.000000000000000,-28,,20,TAZ,TOW AWAY ZONE,,-22,NP,NE,INSVC,24046,19.973514416249088
33058,03-23,,404.000000000000000,406.500000000000000,-29,,2,CLR,CLEARANCE,,,NP,NE,INSVC,27278,2.494157171991346
33233,27-02,,175.500000000000000,180.500000000000000,-30,,5,CLR,CLEARANCE,,,NP,SE,INSVC,54954,4.998249459569941
33250,03-26,,285.000000000000000,290.000000000000000,25,,5,CLR,CLEARANCE,,,NP,SW,INSVC,27281,4.984645544039116
33287,01-25,,193.500000000000000,211.500000000000000,-28,,18,PS,PAY STATION,240,-16,PAID,NE,INSVC,24046,17.976186211638684
33356,27-02,,73.500000000000000,92.000000000000000,30,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-04,PAID,NW,INSVC,54953,18.493559592457387
33374,03-24,,257.000000000000000,269.000000000000000,25,,12,NP,NO PARKING,,,NP,SW,INSVC,49657,11.970286780107154
33420,27-02,,104.000000000000000,110.000000000000000,-30,,6,CLR,CLEARANCE,,,NP,SE,INSVC,54954,5.997929491747225
33430,01-25,,197.000000000000000,215.000000000000000,27,,18,PS,PAY STATION,240,-17,PAID,SW,INSVC,24045,17.976138882779942
33465,27-02,,86.000000000000000,104.000000000000000,-30,,18,PS,PAY STATION,240,-05,PAID,SE,INSVC,54954,17.993788473238588
33472,03-27,,73.000000000000000,77.000000000000000,25,,4,PS-MC,PAY STATION - MOTORCYCLE,240,-03A,PAID,SW,INSVC,72329,3.998573903709091
33477,01-25,,169.500000000000000,175.500000000000000,-28,,6,CLR,CLEARANCE,,,NP,NE,INSVC,24046,5.992031944715704
33482,03-26,,21.000000000000000,23.500000000000000,25,,2,CLR,CLEARANCE,,,NP,SW,INSVC,27281,2.492346439076995
33484,03-24,,265.500000000000000,281.000000000000000,-29,,16,XW,CROSSWALK,,,NS,NE,INSVC,49658,15.461684648413357
33524,03-26,,272.000000000000000,282.000000000000000,-29,,10,XW,CROSSWALK,,,NS,NE,INSVC,27282,9.969248012954614
33585,27-02,,212.000000000000000,231.500000000000000,30,,20,PS-LAY,PAY STATION - BUS LAYOVER,240,-16,PAID,NW,INSVC,54953,19.493282688149691
33646,03-24,,59.500000000000000,76.500000000000000,-29,,17,PS,PAY STATION,240,-02,PAID,NE,INSVC,49658,16.957907009720600
33709,03-26,,207.000000000000000,227.000000000000000,-29,,20,L/UL,LOAD/UNLOAD ZONE,30,-16,LOAD,NE,INSVC,27282,19.938543370115873
33711,03-24,,262.000000000000000,265.500000000000000,-29,,4,CR,CURB RAMP,,,NS,NE,INSVC,49658,3.491354809642783
33741,03-27,,22.000000000000000,30.000000000000000,-29,,8,CR,CURB RAMP,,,NS,NE,INSVC,72330,7.997104732890114
33812,27-02,,253.000000000000000,271.500000000000000,30,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-20,PAID,NW,INSVC,54953,18.493602666773199
33822,01-25,,239.000000000000000,257.000000000000000,27,,18,PS,PAY STATION,240,-21,PAID,SW,INSVC,24045,17.976186222660790
33868,01-25,,44.000000000000000,63.500000000000000,-28,,20,PS,PAY STATION,240,-02,PAID,NE,INSVC,24046,19.474203897680148
33874,03-24,,184.500000000000000,201.500000000000000,-29,,17,PS,PAY STATION,240,-14,PAID,NE,INSVC,49658,16.957950047540901
33947,03-24,,179.000000000000000,186.000000000000000,25,,7,CLR,CLEARANCE,,,NP,SW,INSVC,49657,6.982662280394464
33975,27-02,,144.000000000000000,149.000000000000000,-30,,5,CLR,CLEARANCE,,,NP,SE,INSVC,54954,4.998249459569941
33987,01-25,,93.500000000000000,129.500000000000000,27,,36,PLZ,PASSENGER LOAD ZONE,3,-07/09,ZONE,SW,INSVC,24045,35.952325083370752
33992,03-26,,117.000000000000000,131.000000000000000,25,,14,CLR,CLEARANCE,,-09,NP,SW,INSVC,27281,13.957037616457805
33994,03-24,,36.500000000000000,59.500000000000000,-29,,23,HYD,HYDRANT,,-00,NS,NE,INSVC,49658,22.943119268428120
34014,03-24,,204.000000000000000,222.000000000000000,25,,18,PS,PAY STATION,240,-17,PAID,SW,INSVC,49657,17.955494768762986
34041,27-02,,136.000000000000000,140.500000000000000,30,,4,CLR,CLEARANCE,,,NP,NW,INSVC,54953,4.498482631811561
34091,03-27,,70.500000000000000,87.500000000000000,-29,,17,PS,PAY STATION,240,-04,PAID,NE,INSVC,72330,16.993876595268279
34207,27-02,,235.500000000000000,253.000000000000000,30,,18,PS-LAY,PAY STATION - BUS LAYOVER,240,-18,PAID,NW,INSVC,54953,17.493926925894264
34214,03-27,,105.000000000000000,123.000000000000000,25,,18,PS,PAY STATION,240,-07,PAID,SW,INSVC,72329,17.993496391042164
34223,03-26,,70.000000000000000,76.000000000000000,25,,6,CLR,CLEARANCE,,,NP,SW,INSVC,27281,5.981596141861944
34225,03-24,,76.500000000000000,93.500000000000000,-29,,17,PS,PAY STATION,240,-04,PAID,NE,INSVC,49658,16.957997408280963
34251,27-02,,47.000000000000000,68.000000000000000,-30,,21,CRBBLB,CURB BULB,,-01,NS,SE,INSVC,54954,20.992729536182154
34325,01-25,,21.000000000000000,23.500000000000000,-28,,2,CLR,CLEARANCE,,,NP,NE,INSVC,24046,2.496729112708781
34392,27-02,,174.000000000000000,191.000000000000000,30,,17,TAZ,TOW AWAY ZONE,,-12,NP,NW,INSVC,54953,16.994108452899901
34402,01-25,,217.500000000000000,235.500000000000000,-28,,18,PS,PAY STATION,240,-18,PAID,NE,INSVC,24046,17.976186211638684
34408,03-24,,118.000000000000000,136.000000000000000,25,,18,PS,PAY STATION,240,-09,PAID,SW,INSVC,49657,17.955494758737650
34436,27-02,,296.000000000000000,304.000000000000000,-30,,8,CLR,CLEARANCE,,,NP,SE,INSVC,54954,7.997237898198446
34444,03-27,,39.000000000000000,69.000000000000000,25,,30,NP,NO PARKING,,-01,NP,SW,INSVC,72329,29.989175006538556
34449,01-25,,94.500000000000000,123.500000000000000,-28,,29,DW,DRIVEWAY,,-06/08,NS,NE,INSVC,24046,28.961585993257568
